LAT,LNG,CLS
44.81751,20.50738,1
44.75264,20.45508,7
44.85241,20.36975,11
44.77393,20.41393,7
44.88578,20.45841,9
44.79501,20.43617,7
44.79451,20.50137,1
44.84853,20.37528,11
44.790185,20.512612,1
44.71683,20.46748,7
44.80769,20.48164,1
44.80035,20.45377,1
44.76096,20.47633,1
44.76054,20.47639,1
44.75208,20.4353,7
44.65254,20.26021,4
44.85284,20.47404,9
44.76859,20.47688,1
44.84684,20.41393,11
44.76506,20.47829,1
44.80943,20.47398,1
44.82452,20.41361,11
44.66272,20.54345,10
44.84216,20.40546,11
44.79476,20.44844,1
44.86934,20.47305,9
44.79935,20.38256,11
44.803153,20.440076,11
44.76675,20.41242,7
44.80289,20.46622,1
44.73029,20.4835,1
44.76822,20.47695,1
44.794939,20.465424,1
44.80404,20.41688,11
44.792709,20.37556,11
44.71939,20.44796,7
44.84413,20.48944,9
44.81063,20.43735,11
44.7897,20.46781,1
44.7573,20.45568,7
44.78027,20.47282,1
44.80298,20.41747,11
44.78919,20.466316,1
44.78993,20.27073,8
44.812651,20.454291,1
44.872523,20.347072,0
44.800702,20.519987,1
44.82831,20.41948,11
44.785648,20.465777,1
44.810475,20.455319,1
44.814249,20.494308,1
44.81247,20.428755,11
44.815145,20.452051,1
44.80482,20.43644,11
44.84065,20.41563,11
44.80471,20.38729,11
44.78392,20.41301,7
44.80498,20.47947,1
44.49344,20.65641,3
44.84113,20.49108,1
44.79539,20.49927,1
44.766921,20.479376,1
44.65357,20.20001,4
44.74741,20.43044,7
44.78559,20.41504,7
44.78089,20.50349,1
44.79589,20.48006,1
44.798802,20.472794,1
44.822946,20.455444,1
44.839032,20.415792,11
44.824015,20.413555,11
44.810037,20.404681,11
44.79397,20.48601,1
44.80006,20.45329,1
44.809299,20.464507,1
44.792164,20.510258,1
44.785222,20.441801,7
44.722375,20.541151,10
44.804029,20.480262,1
44.66728,20.60999,10
44.76188,20.48467,1
44.81452,20.48224,1
44.86017,20.37516,11
44.75245,20.48204,1
44.79553,20.47801,1
44.841046,20.39587,11
44.807477,20.462687,1
44.824553,20.412927,11
44.79898,20.46574,1
44.76098,20.48109,1
44.81394,20.40684,11
44.807121,20.471595,1
44.81931,20.46541,1
44.73497,20.51132,10
44.80387,20.36637,11
44.80674,20.46433,1
44.77879,20.5015,1
44.84155,20.41761,11
44.74221,20.48402,1
44.74474,20.43808,7
44.817584,20.484988,1
44.815823,20.531196,1
44.79197,20.460531,1
44.75958,20.415391,7
44.748468,20.416152,7
44.814905,20.448056,1
44.810834,20.449541,1
44.773408,20.418151,7
44.37888,20.26365,5
44.38186,20.27014,5
44.79588,20.49896,1
44.85758,20.34025,0
44.81628,20.41192,11
44.84889,20.40169,11
44.81164,20.37519,11
44.788689,20.473888,1
44.749598,20.432388,7
44.80173,20.38165,11
44.83308,20.34565,11
44.785146,20.483258,1
44.79004,20.46923,1
44.57911,20.41826,2
44.72021,20.16045,4
44.770147,20.558521,10
44.798096,20.497042,1
44.77779,20.40266,7
44.81114,20.47932,1
44.842914,20.378337,11
44.772344,20.438087,7
44.73947,20.36175,12
44.80729,20.43199,11
44.815187,20.403115,11
44.812632,20.407339,11
44.834506,20.408223,11
44.8588,20.36678,11
44.75247,20.45508,7
44.81018,20.48548,1
44.87531,20.33099,0
44.80854,20.41974,11
44.8121,20.48826,1
44.81842,20.46697,1
44.81957,20.45311,1
44.81747,20.51016,1
44.82842,20.54525,1
44.81511,20.47857,1
44.816,20.48927,1
44.81883,20.46672,1
44.80903,20.42755,11
44.813454,20.460016,1
44.760884,20.476257,1
44.65722,20.27147,4
44.80632,20.41801,11
44.79133,20.49781,1
44.79415,20.43715,7
44.79853,20.47394,1
44.767676,20.442201,7
44.794054,20.466021,1
44.83363,20.28059,8
44.83343,20.34975,11
44.83363,20.34688,11
44.8176,20.49451,1
44.795452,20.49934,1
44.782527,20.419726,7
44.799935,20.329871,8
44.775621,20.543759,1
44.806173,20.45959,1
44.88746,20.4609,9
44.81673,20.41059,11
44.782501,20.419811,7
44.77206,20.5028,1
44.81651,20.41108,11
44.814648,20.434801,11
44.783477,20.481623,1
44.81877,20.45145,1
44.82589,20.45566,1
44.76621,20.41295,7
44.80911,20.45651,1
44.723775,20.49628,1
44.814915,20.453582,1
44.78724,20.49985,1
44.78589,20.41345,7
44.81094,20.39773,11
44.81553,20.47062,1
44.81588,20.46093,1
44.82448,20.41305,11
44.82777,20.45168,1
44.81301,20.37988,11
44.76838,20.49988,1
44.76866,20.50074,1
44.72223,20.49686,10
44.76561,20.52087,1
44.798477,20.499462,1
44.794456,20.527821,1
44.77736,20.49368,1
44.77835,20.41396,7
44.80968,20.42594,11
44.86026,20.37494,11
44.77818,20.48022,1
44.78064,20.2501,8
44.83158,20.36939,11
44.85909,20.37813,11
44.42102,20.29772,5
44.79692,20.49538,1
44.79384,20.43089,7
44.841301,20.400468,11
44.795476,20.298692,8
44.80295,20.42422,11
44.797116,20.45125,1
44.84842,20.36994,11
44.81465,20.45631,1
44.77745,20.45805,1
44.85965,20.37651,11
44.7417,20.36036,12
44.80101,20.44992,1
44.76146,20.47431,1
44.89083,20.45869,9
44.87946,20.45704,9
44.75854,20.48202,1
44.80249,20.4657,1
44.75253,20.53998,10
44.80283,20.49643,1
44.884216,20.46353,9
44.77216,20.50738,1
44.804481,20.405773,11
44.81298,20.43295,11
44.741943,20.543921,10
44.81942,20.45255,1
44.801016,20.4772,1
44.797259,20.445515,1
44.887188,20.460926,9
44.71734,20.55558,10
44.788045,20.418848,7
44.77702,20.4080095,7
44.69601,20.50187,10
44.68533,20.50444,10
44.75611,20.48652,1
44.69867,20.53323,10
44.81182,20.46428,1
44.840905,20.415924,11
44.80553,20.4698,1
44.81762,20.46783,1
44.771519,20.503461,1
44.79309,20.48546,1
44.81644,20.4768,1
44.81667,20.47683,1
44.59634,20.35118,2
44.805005,20.34905,11
44.41071,20.71861,3
44.804979,20.347875,11
44.441226,20.267742,5
44.807103,20.457946,1
44.64262,20.16384,4
44.80084,20.46605,1
44.82231,20.47002,1
44.78049,20.48838,1
44.7955,20.49939,1
44.79121,20.49261,1
44.81469,20.43531,11
44.84522,20.37046,11
44.68232,20.31106,12
44.748207,20.412,7
44.81451,20.45652,1
44.814494,20.456394,1
44.73687,20.54369,10
44.79422,20.45856,1
44.72407,20.43354,7
44.74295,20.41763,7
44.801925,20.442475,1
44.79285,20.47466,1
44.7169,20.46694,7
44.793061,20.426863,7
44.77536,20.50045,1
44.77284,20.46274,1
44.81499,20.44824,1
44.856629,20.474838,9
44.79098,20.27005,8
44.79487,20.46057,1
44.79901,20.45151,1
44.78299,20.50639,1
44.801933,20.450987,1
44.787817,20.51461,1
44.80211,20.45309,1
44.7765,20.50068,1
44.873807,20.191927,0
44.75852,20.41672,7
44.79471,20.53679,1
44.701546,20.31846,12
44.798396,20.448552,1
44.815021,20.491701,1
44.82488,20.40254,11
44.79589,20.45656,1
44.77925,20.45832,1
44.76348,20.49079,1
44.75058,20.44594,7
44.76736,20.4906,1
44.780108,20.416581,7
44.79666,20.46529,1
44.82365,20.45951,1
44.81626,20.42675,11
44.807,20.43246,11
44.78074,20.4461,7
44.81011,20.48545,1
44.77107,20.43905,7
44.80038,20.45377,1
44.84584,20.51361,1
44.62298,20.17384,4
44.7683,20.45854,1
44.78304,20.51502,1
44.78209,20.17908,8
44.84658,20.38603,11
44.78189,20.50197,1
44.76937,20.46616,1
44.734318,20.377366,12
44.793501,20.494539,1
44.757835,20.403465,7
44.82555,20.45608,1
44.783678,20.479368,1
44.81509,20.453626,1
44.8148,20.28866,8
44.805801,20.350815,11
44.796909,20.499515,1
44.800078,20.446061,1
44.75701,20.61492,10
44.81615,20.39485,11
44.74541,20.43982,7
44.82058,20.43039,11
44.87711,20.1789,8
44.78662,20.4398,7
44.77262,20.46284,1
44.798674,20.441828,1
44.81787,20.49715,1
44.83776,20.49392,1
44.84306397,20.41023932,11
44.7851,20.43393,7
44.78424,20.49531,1
44.83119,20.36315,11
44.74213,20.48409,1
44.8435,20.40822,11
44.81739,20.48032,1
44.77475,20.52222,1
44.78149,20.50216,1
44.8151,20.43491,11
44.79229,20.51007,1
44.476479,20.277683,5
44.818737,20.464198,1
44.80043,20.46787,1
44.80134,20.45489,1
44.813158,20.426263,11
44.763415,20.413882,7
44.53646,20.06061,13
44.81079,20.43753,11
44.831444,20.21995,8
44.814175,20.457811,1
44.78419,20.49577,1
44.8344,20.36484,11
44.810916,20.437586,11
44.77337,20.479982,1
44.80527,20.47759,1
44.751742,20.411336,7
44.72057,20.4084,7
44.81954,20.514853,1
44.80347,20.46599,1
44.79458,20.49228,1
44.80832,20.41959,11
44.78321,20.46682,1
44.78321,20.46682,1
44.76113,20.47968,1
44.86222,20.3707,11
44.817549,20.496647,1
44.82896,20.38875,11
44.82363,20.45962,1
44.81069,20.47987,1
44.78834,20.419467,7
44.776621,20.405067,7
44.81377,20.46264,1
44.77708,20.4586,1
44.79786,20.36796,11
44.79432,20.49302,1
44.767,20.41262,7
44.81725421,20.47887164,1
44.86242,20.35546,11
44.84727,20.51795,1
44.8199,20.40931,11
44.80597,20.45427,1
44.81858,20.44968,1
44.84283,20.37838,11
44.80519,20.42597,11
44.82199,20.39642,11
44.80113,20.45487,1
44.6353,20.59495,10
44.80298,20.38521,11
44.78290594,20.51518788,1
44.81490802,20.44770528,1
44.78736127,20.48776251,1
44.49113,20.28071,5
44.817664,20.48494,1
44.814995,20.492063,1
44.73048,20.42233,7
44.7129,20.51909,10
44.78885,20.47044,1
44.77063,20.4784,1
44.79152,20.46923,1
44.55468,20.17671,13
44.790475,20.453801,1
44.788803,20.473507,1
44.782636,20.477358,1
44.809657,20.484749,1
44.780855,20.503671,1
44.80307,20.47971,1
44.78366,20.4793,1
44.81679,20.48954,1
44.84596,20.40076,11
44.78041,20.52385,1
44.80828,20.463458,1
44.754149,20.499899,1
44.757879,20.482395,1
44.80464,20.40084,11
44.778719,20.525682,1
44.77136,20.47791,1
44.80581,20.47476,1
44.67886,20.30416,12
44.8025,20.46567,1
44.65308,20.19526,4
44.81773,20.51023,1
44.76828,20.48985,1
44.872006,20.334062,0
44.79337,20.45018,1
44.81481,20.44803,1
44.80133,20.48978,1
44.78815,20.48345,1
44.687535,20.697923,6
44.83955,20.49194,1
44.86783,20.47389,9
44.799903,20.465955,1
44.781459,20.499946,1
44.80006,20.45071,1
44.791999,20.497207,1
44.79592,20.46526,1
44.83427,20.32818,11
44.830715,20.36317,11
44.821443,20.470519,1
44.805407,20.479197,1
44.83447,20.32047,8
44.87845,20.46686,9
44.77956,20.46819,1
44.77514,20.49553,1
44.3827,20.23268,5
44.78527,20.4178,7
44.81907,20.42352,11
44.802558,20.441199,1
44.834925,20.260256,8
44.785604,20.482143,1
44.77577,20.41821,7
44.80372,20.36651,11
44.43461,20.73414,3
44.80651,20.41785,11
44.8477,20.37795,11
44.813433,20.460871,1
44.7979,20.37188,11
44.780096,20.416649,7
44.79522,20.43734,7
44.80193,20.38267,11
44.82368,20.41385,11
44.715563,20.397927,12
44.77275,20.51952,1
44.81345,20.45235,1
44.39978,20.24892,5
44.84649,20.40172,11
44.754992,20.425375,7
44.788038,20.418798,7
44.770504,20.458144,1
44.822115,20.462108,1
44.81997,20.29124,8
44.80533,20.4844,1
44.77715,20.49833,1
44.67791,20.30314,12
44.80721,20.47143,1
44.77626,20.49962,1
44.842169,20.405246,11
44.86763,20.34693,0
44.71496,20.45974,7
44.81396,20.49014,1
44.8176,20.50127,1
44.78256,20.50794,1
44.819982,20.466566,1
44.742646,20.359819,12
44.7958,20.4562,1
44.80548,20.34943,11
44.759618,20.551019,10
44.81802,20.48722,1
44.78375,20.5212,1
44.81275,20.402912,11
44.788374,20.534619,1
44.809594,20.515511,1
44.826709,20.397335,11
44.760195,20.476287,1
44.84534,20.385551,11
44.8147,20.43504,11
44.7723,20.414183,7
44.75021,20.42373,7
44.74603728,20.39594016,7
44.75915,20.41513,7
44.81885,20.49063,1
44.80296,20.48103,1
44.819111,20.480302,1
44.78511,20.47448,1
44.78774,20.46576,1
44.79189,20.46775,1
44.79065,20.48919,1
44.78075,20.50505,1
44.81888,20.39569,11
44.81678,20.37138,11
44.76826,20.42031,7
44.82696,20.39327,11
44.82796,20.41859,11
44.807,20.46386,1
44.741397,20.496754,1
44.783328,20.501369,1
44.87045,20.4728,9
44.75936,20.43297,7
44.47574,20.6645,3
44.82672,20.38841,11
44.81847,20.47676,1
44.78987,20.48649,1
44.87002,20.35273,11
44.82082,20.41167,11
44.653,20.19163,4
44.813821,20.472863,1
44.76002,20.4851,1
44.79684,20.30806,8
44.8117,20.47973,1
44.800897,20.457367,1
44.814865,20.45625,1
44.70844,20.45454,7
44.74625,20.4285,7
44.78778,20.46161,1
44.719883,20.416018,7
44.785652,20.478119,1
44.65762,20.20596,4
44.814838,20.454944,1
44.80803,20.48182,1
44.85011,20.46968,9
44.88057,20.46882,9
44.76887,20.41343,7
44.85365,20.36042,11
44.75988,20.51595,1
44.79345,20.28568,8
44.77892,20.47373,1
44.831249,20.370104,11
44.76928,20.45454,7
44.785363,20.478465,1
44.800057,20.446034,1
44.68286,20.30634,12
44.69122,20.38143,12
44.72528,20.38358,12
44.78479,20.51838,1
44.8691,20.59996,1
44.81333,20.472,1
44.807014,20.435095,11
44.74849,20.4531,7
44.73968,20.50328,1
44.806885,20.47136,1
44.80749,20.51472,1
44.54201,20.30014,2
44.81934,20.38187,11
44.806993,20.4067,11
44.66327,20.20137,4
44.6373,20.18281,4
44.809362,20.427405,11
44.786592,20.476322,1
44.765481,20.563354,10
44.72164,20.41979,7
44.8448,20.41606,11
44.82163,20.46351,1
44.78565,20.48225,1
44.811331,20.479377,1
44.77114,20.48415,1
44.81757,20.51064,1
44.84845,20.4868,9
44.80132,20.38881,11
44.440139,20.267129,5
44.803232,20.43984,11
44.806389,20.470718,1
44.79753,20.49031,1
44.86126,20.37286,11
44.80202,20.45139,1
44.80752,20.46278,1
44.802168,20.485752,1
44.7681,20.42822,7
44.762434,20.483821,1
44.773938,20.491545,1
44.815012,20.491576,1
44.82536,20.45584,1
44.80938,20.46429,1
44.77283,20.40844,7
44.78524,20.48345,1
44.79832,20.464,1
44.802804,20.42418,11
44.78518,20.48353,1
44.82099,20.39642,11
44.81719,20.45026,1
44.84152,20.41578,11
44.84763,20.37202,11
44.79818,20.44947,1
44.76103,20.47966,1
44.78429,20.46641,1
44.81332,20.4601,1
44.783647,20.247662,8
44.51619,20.29356,5
44.81804,20.49691,1
44.81975,20.49499,1
44.79368,20.44518,1
44.83831,20.38383,11
44.699677,20.414465,7
44.85314,20.47132,9
44.651376,20.4292,2
44.81224,20.42049,11
44.68158,20.3079,12
44.782998,20.501581,1
44.81707,20.47699,1
44.73034,20.42217,7
44.83201,20.40597,11
44.6709,20.29739,12
44.83932,20.40925,11
44.78624,20.48063,1
44.81765,20.42772,11
44.8094,20.45653,1
44.803871,20.419851,11
44.77159,20.503547,1
44.814844,20.450922,1
44.77605,20.50234,1
44.761916,20.411166,7
44.802281,20.466041,1
44.801934,20.466271,1
44.831372,20.415159,11
44.85627,20.32976,0
44.7803,20.51112,1
44.81357,20.45107,1
44.81744,20.40743,11
44.84492,20.37008,11
44.78265,20.5018,1
44.886176,20.458678,9
44.79462,20.46096,1
44.797008,20.443969,1
44.81305,20.4718,1
44.786831,20.466675,1
44.78628,20.48013,1
44.80909,20.45653,1
44.83123,20.36328,11
44.81466,20.43531,11
44.78276,20.52213,1
44.80521,20.47616,1
44.84428,20.41357,11
44.79661,20.44906,1
44.79858,20.44933,1
44.8721,20.33434,0
44.79937,20.49003,1
44.77261,20.50195,1
44.84606,20.41497,11
44.75889,20.41521,7
44.60846,20.15441,13
44.60447,20.13567,13
44.33827,20.25118,5
44.43308,20.68888,3
44.72912,20.31156,12
44.7421,20.39078,7
44.77346,20.36983,7
44.88872,20.45742,9
44.82503,20.40827,11
44.764012,20.413658,7
44.72663,20.22353,4
44.90011,20.22767,0
44.52964,20.29571,2
44.81543,20.41843,11
44.44589,20.69689,3
44.8036,20.43918,11
44.48521,20.65747,3
44.746295,20.596281,10
44.81422,20.46267,1
44.75114,20.40558,7
44.77423,20.53286,1
44.7879,20.48841,1
44.81806,20.43752,11
44.75481,20.40372,7
44.85996,20.47915,9
44.787477,20.45701,1
44.78235,20.42223,7
44.79222,20.47185,1
44.36201,20.75631,3
44.79306,20.28222,8
44.62892,20.37862,2
44.721882,20.541094,10
44.8001,20.49282,1
44.79874,20.4657,1
44.82017,20.46865,1
44.78479,20.40186,7
44.79781,20.37107,11
44.66403,20.20032,4
44.76289,20.48998,1
44.44738,20.68736,3
44.77732,20.47193,1
44.84786,20.48735,9
44.85674,20.38321,11
44.88031,20.45228,9
44.65132,20.22505,4
44.80823,20.47017,1
44.79428,20.43203,7
44.7985,20.49942,1
44.810721,20.544637,1
44.820955,20.456575,1
44.81555,20.49053,1
44.78518,20.41807,7
44.73653,20.48499,1
44.83065,20.41352,11
44.800596,20.450102,1
44.65897,20.17641,4
44.65882,20.20799,4
44.77952,20.50841,1
44.796465,20.442241,7
44.799548,20.283808,8
44.81943,20.46513,1
44.810061,20.415304,11
44.64496,20.4412,2
44.78936,20.44393,7
44.777194,20.458352,1
44.81462,20.46292,1
44.80211,20.44277,1
44.791754,20.467156,1
44.81025,20.42467,11
44.49471,20.582442,14
44.78456,20.46628,1
44.81537,20.40533,11
44.805596,20.484346,1
44.745393,20.438607,7
44.791059,20.425015,7
44.81678,20.47134,1
44.814458,20.456832,1
44.783196,20.466789,1
44.76094,20.47349,1
44.83371565,20.39092256,11
44.82021,20.40956,11
44.82456,20.46731,1
44.78715,20.51466,1
44.81966,20.45282,1
44.81619,20.48884,1
44.78583,20.46958,1
44.87474,20.44853,9
44.79288,20.47509,1
44.79138,20.46689,1
44.82584,20.36182,11
44.74488,20.41362,7
44.80452,20.39939,11
44.80295,20.44052,1
44.64968,20.19216,4
44.81348,20.50033,1
44.38161,20.27517,5
44.386237,20.236519,5
44.78371,20.41087,7
44.81081,20.50946,1
44.81817,20.46333,1
44.82454,20.41287,11
44.78256,20.48195,1
44.82462,20.41254,11
44.61455,20.16319,4
44.81334,20.37449,11
44.884989,20.318305,0
44.81691,20.40041,11
44.8307,20.41332,11
44.822335,20.417413,11
44.80311,20.46651,1
44.73314,20.55408,10
44.7831,20.46676,1
44.80311,20.4808,1
44.78027,20.45818,1
44.65403,20.36755,12
44.66827,20.39818,12
44.8465,20.48808,9
44.8147,20.44213,11
44.81747,20.42837,11
44.353746,20.37179,5
44.59171,20.41403,2
44.78726,20.4163,7
44.787055,20.415873,7
44.77699,20.41408,7
44.81208,20.47126,1
44.82972,20.36288,11
44.72763,20.42581,7
44.82564,20.42009,11
44.80039,20.45022,1
44.81167,20.47334,1
44.637753,20.412231,2
44.79722,20.50123,1
44.80104,20.4773,1
44.82733,20.2232,8
44.42989,20.73821,3
44.64779,20.70499,6
44.75749,20.49604,1
44.81758,20.48418,1
44.87883,20.46654,9
44.81729,20.42788,11
44.78771,20.46622,1
44.76806,20.50047,1
44.90231,20.28914,0
44.74044,20.41935,7
44.65171,20.42971,2
44.43942,20.69464,3
44.807624,20.462416,1
44.824664,20.404314,11
44.88578,20.45833,9
44.76099,20.48111,1
44.75914,20.48161,1
44.791057,20.469293,1
44.805833,20.478723,1
44.793052,20.428683,7
44.804383,20.408306,11
44.785037,20.412506,7
44.90231,20.21291,0
44.78549,20.4607,1
44.86494,20.475868,9
44.83816,20.41655,11
44.46965,20.66467,3
44.79181,20.46984,1
44.789725,20.482185,1
44.81036,20.4441,1
44.7916,20.48989,1
44.80786,20.4569,1
44.77382,20.43773,7
44.65352,20.18428,4
44.81323,20.50084,1
44.811705,20.475387,1
44.80935,20.45635,1
44.75289,20.42517,7
44.78373,20.51696,1
44.74827,20.41199,7
44.721517,20.498699,10
44.8192,20.46644,1
44.82078,20.49026,1
44.82007,20.41247,11
44.80569,20.46981,1
44.80055,20.33371,11
44.780798,20.415446,7
44.82158,20.46147,1
44.80908,20.48126,1
44.79833,20.48781,1
44.79612,20.50679,1
44.68876,20.38145,12
44.807324,20.427958,11
44.78392,20.43685,7
44.81298,20.46475,1
44.76875,20.4769,1
44.79257,20.50855,1
44.450301,20.684768,3
44.824014,20.413461,11
44.686261,20.308909,12
44.793239,20.523971,1
44.44434,20.47446,14
44.76540972,20.41436286,7
44.792,20.42672,7
44.812214,20.470169,1
44.78773,20.49967,1
44.82761,20.39834,11
44.81342,20.47217,1
44.77059,20.42121,7
44.84055,20.41482,11
44.859722,20.326748,0
44.709651,20.507195,10
44.87238,20.4708,9
44.80052,20.48692,1
44.79889,20.39667,11
44.791713,20.47542,1
44.7227,20.41748,7
44.8487,20.40362,11
44.79731,20.44543,1
44.648208,20.761178,6
44.7992,20.462,1
44.814617,20.45159,1
44.8498,20.52651,1
44.86232,20.47755,9
44.8992,20.21759,0
44.810139,20.424972,11
44.81984,20.47128,1
44.80144,20.49369,1
44.76611,20.46336,1
44.737162,20.418084,7
44.738197,20.571695,10
44.80463,20.4779,1
44.80874,20.36516,11
44.65321,20.19797,4
44.81582,20.4497,1
44.81442,20.44128,11
44.477023,20.664111,3
44.81396,20.41659,11
44.842013,20.367946,11
44.810184,20.424934,11
44.8216,20.39643,11
44.749104,20.508491,1
44.85875,20.56075,1
44.88824,20.46022,9
44.783784,20.423567,7
44.71675,20.51786,10
44.81418,20.45938,1
44.82952,20.492034,1
44.82688,20.45321,1
44.817259,20.46189,1
44.78396,20.413,7
44.59086,20.07276,13
44.777105,20.472203,1
44.819346,20.476704,1
44.58206,20.41663,2
44.81031,20.42443,11
44.745257,20.437119,7
44.8062,20.47855,1
44.79993,20.45992,1
44.83482,20.25964,8
44.8135,20.42636,11
44.80582,20.47872,1
44.81734,20.47849,1
44.777273,20.491165,1
44.77749,20.530484,1
44.858592,20.559956,1
44.798323,20.448748,1
44.80642,20.47821,1
44.60507,20.34978,2
44.75081,20.43315,7
44.85403,20.54408,1
44.797908,20.493448,1
44.738646,20.41654,7
44.80821,20.46944,1
44.74717,20.43036,7
44.80584,20.47436,1
44.885209,20.317704,0
44.81924,20.489418,1
44.78825,20.41939,7
44.68439,20.42677,7
44.82469,20.41266,11
44.81069,20.45087,1
44.79731,20.44556,1
44.773915,20.492132,1
44.82983,20.37907,11
44.71058,20.37839,12
44.79134,20.46708,1
44.798595,20.476702,1
44.55021,20.14094,13
44.898808,20.216583,0
44.798357,20.448718,1
44.76788,20.42057,7
44.79779,20.46614,1
44.82144,20.4137,11
44.802534,20.527503,1
44.800109,20.466785,1
44.79345,20.430233,7
44.78556,20.43292,7
44.80548,20.41091,11
44.82605,20.40866,11
44.85055,20.53159,1
44.833237,20.353083,11
44.77164,20.51809,1
44.82003,20.42994,11
44.80659,20.45864,1
44.825651,20.420149,11
44.82407,20.39744,11
44.80979,20.42631,11
44.79422,20.28991,8
44.647272,20.41909,2
44.79302,20.47609,1
44.816604,20.453355,1
44.80431,20.39974,11
44.84013,20.36681,11
44.81735,20.42596,11
44.76119,20.4797,1
44.78124,20.50203,1
44.77431,20.51695,1
44.56336,20.03991,13
44.78506,20.4835,1
44.78719,20.47756,1
44.81599,20.37386,11
44.77755,20.54324,1
44.80214,20.49077,1
44.78133,20.4581,1
44.803872,20.366548,11
44.85128,20.484972,9
44.84059,20.41473,11
44.80123,20.45483,1
44.61709,20.23438,4
44.60705,20.147,13
44.782169,20.471459,1
44.81672,20.46338,1
44.59277,20.41351,2
44.80301,20.39772,11
44.83581,20.36449,11
44.79698,20.34522,11
44.803854,20.418612,11
44.77634,20.40583,7
44.812242,20.421289,11
44.80216,20.49104,1
44.8143,20.46046,1
44.81172,20.42305,11
44.82833,20.38504,11
44.82216,20.46981,1
44.78382,20.42358,7
44.81424,20.4579,1
44.81607,20.3948,11
44.811305,20.479412,1
44.78395,20.52033,1
44.77642,20.50026,1
44.78877,20.48214,1
44.55768,20.14731,13
44.811642,20.386298,11
44.78469,20.43476,7
44.776047,20.408493,7
44.80295,20.44052,1
44.8133,20.45212,1
44.79782,20.37201,11
44.80269179,20.4407607,1
44.800205,20.459312,1
44.80362,20.45498,1
44.71721,20.50405,10
44.72857,20.56058,10
44.87972,20.46787,9
44.77126,20.48401,1
44.87015,20.45925,9
44.67783,20.38953,12
44.82758,20.38871,11
44.80655,20.47108,1
44.58245,20.39249,2
44.81993,20.40399,11
44.75054,20.432,7
44.75028,20.44578,7
44.87527,20.34062,0
44.81467,20.44346,11
44.85905,20.56227,1
44.79088,20.26917,8
44.78338,20.50145,1
44.815099,20.478543,1
44.78637,20.41449,7
44.76855069,20.50065589,1
44.78476,20.46578,1
44.79216,20.47162,1
44.42564,20.57907,3
44.77393,20.481814,1
44.65176,20.25698,4
44.80814,20.48063,1
44.84215,20.36877,11
44.80613,20.48479,1
44.781393,20.203409,8
44.809422,20.458331,1
44.803538,20.474468,1
44.78215,20.51245,1
44.84997,20.38148,11
44.722414,20.368027,12
44.815536,20.439007,11
44.80724,20.47127,1
44.72723,20.36889,12
44.8308,20.37,11
44.79083,20.26891,8
44.79089,20.42673,7
44.73008,20.38287,12
44.80423,20.4056,11
44.80286,20.45662,1
44.85012,20.38416,11
44.80817,20.41984,11
44.776185,20.500263,1
44.46773,20.27493,5
44.812371,20.45311,1
44.78066,20.456547,1
44.81168,20.42176,11
44.80728,20.42804,11
44.807845,20.482355,1
44.64864,20.2747,4
44.800385,20.453719,1
44.784931,20.403867,7
44.74994,20.58529,10
44.85201,20.36431,11
44.81807,20.42686,11
44.818,20.42738,11
44.802265,20.341939,11
44.77854,20.471324,1
44.805964,20.460494,1
44.77227827,20.40915313,7
44.8177,20.43721,11
44.68085,20.53279,10
44.775653,20.475197,1
44.768662,20.503143,1
44.840151,20.50058,1
44.79832,20.45003,1
44.81928,20.46522,1
44.60854,20.1541,13
44.776771,20.411522,7
44.81979,20.40932,11
44.879558,20.481154,9
44.871656,20.470351,9
44.79745,20.4463,1
44.81433,20.45762,1
44.78462,20.41193,7
44.800651,20.382194,11
44.81345,20.42374,11
44.76048,20.4762,1
44.77901,20.41286,7
44.75393,20.56167,10
44.74991,20.50671,1
44.753795,20.413918,7
44.803053,20.440298,1
44.66362,20.20105,4
44.766339,20.469625,1
44.77704,20.49871,1
44.74581,20.59801,10
44.81484,20.49092,1
44.758268,20.457581,7
44.9036,20.28763,0
44.82581,20.54863,1
44.8121,20.47881,1
44.777227,20.531116,1
44.743637,20.599278,10
44.81108,20.40104,11
44.79036,20.45103,1
44.88567,20.40087,9
44.95435,20.42781,9
44.80723,20.48118,1
44.78372,20.41496,7
44.80858331,20.49408239,1
44.79686,20.46946,1
44.81493,20.45134,1
44.8035,20.38802,11
44.71363,20.56225,10
44.80711,20.36201,11
44.70561,20.51929,10
44.79447,20.46933,1
44.66457,20.6123,10
44.89278,20.30172,0
44.79262,20.48763,1
44.75208,20.55419,10
44.83298,20.40526,11
44.83623,20.36465,11
44.679267,20.387836,12
44.782056,20.483221,1
44.79707,20.47707,1
44.78838,20.46634,1
44.81429,20.43983,11
44.8176,20.485541,1
44.815742,20.462336,1
44.78067,20.50216,1
44.818459,20.459766,1
44.799968,20.446,1
44.792212,20.466756,1
44.817272,20.480073,1
44.91655,20.27289,0
44.79086,20.52554,1
44.790614,20.484889,1
44.81501,20.47741,1
44.81365,20.47785,1
44.80375,20.45251,1
44.65259,20.19963,4
44.78331,20.50133,1
44.801389,20.443758,1
44.79755,20.47801,1
44.81979,20.41503,11
44.74177,20.6068,10
44.71522,20.48946,10
44.79468,20.53101,1
44.73663,20.60952,10
44.80807,20.41964,11
44.8118,20.43209,11
44.84116,20.49084,1
44.751106,20.405687,7
